hospital_id,timestamp,current_occupancy,staff_on_duty,avg_discharge_rate,emergency_incoming,target_prob
101,2023-01-13 15:00:00,0.4163898312230108,20,0.5392732182903147,10,0.460360713563979
104,2023-01-13 16:00:00,0.6344013411587437,7,0.3612103200415496,8,0.4819422747910196
101,2023-01-13 17:00:00,0.6668433512661538,14,0.48710065499848954,8,0.49444548990570497
102,2023-01-13 18:00:00,0.8514623521776052,9,0.3909136009798271,8,0.31995751488044266
104,2023-01-13 19:00:00,0.807981313920261,14,0.5021291584615809,1,0.45413289965840997
104,2023-01-13 20:00:00,0.821315611349797,9,0.28163545312349125,2,0.37087391886768667
103,2023-01-13 21:00:00,0.8671146739272739,20,0.28824336818177265,2,0.2844888442088872
102,2023-01-13 22:00:00,0.4703161286210882,16,0.10287890848032102,9,0.45254487436742813
101,2023-01-13 23:00:00,0.7477105505115896,12,0.4011921798974626,6,0.4166159862373072
103,2023-01-14 00:00:00,0.8695943681082658,12,0.43366420990219257,2,0.2955131581572393
103,2023-01-14 01:00:00,0.8112418088529698,13,0.3541595681970945,10,0.23432400784387122
103,2023-01-14 02:00:00,0.8391608235588461,6,0.3933196043229573,8,0.32431871792197436
101,2023-01-14 03:00:00,0.33864039659658307,11,0.5001721998196201,8,0.5807058934542053
101,2023-01-14 04:00:00,0.6398073693465796,14,0.20194760610959392,7,0.3942597611729955
101,2023-01-14 05:00:00,0.8192790220042399,19,0.450993141953432,10,0.2525287178996658
101,2023-01-14 06:00:00,0.6702674829417283,20,0.4560478670812693,0,0.4652061167768594
102,2023-01-14 07:00:00,0.7145576241161635,16,0.35280950771190545,6,0.36240921425288325
102,2023-01-14 08:00:00,0.41354946034977746,17,0.23760865921024718,7,0.5807918084942327
103,2023-01-14 09:00:00,0.30695134743405206,11,0.38815757452476185,7,0.7299054577631032
104,2023-01-14 10:00:00,0.6854943597407444,17,0.29197373780443703,8,0.4203134325932349
103,2023-01-14 11:00:00,0.31225635327228096,11,0.5690692986447009,5,0.7515034006223373
104,2023-01-14 12:00:00,0.9374633074008247,13,0.4336446839887351,6,0.22437827317460654
103,2023-01-14 13:00:00,0.637425304330651,8,0.22168772030112574,1,0.47171393533852884
103,2023-01-14 14:00:00,0.6714205035298455,13,0.18610384056902565,3,0.4540872479364416
103,2023-01-14 15:00:00,0.31016104539380457,20,0.14356194096284583,1,0.7320058459728211
104,2023-01-14 16:00:00,0.7741208145732776,8,0.4743091054723284,5,0.43790787682474086
101,2023-01-14 17:00:00,0.9476601522384065,16,0.5174015942274183,7,0.2611196243025329
101,2023-01-14 18:00:00,0.6264733124278714,17,0.4081408572431414,5,0.4146675611620443
103,2023-01-14 19:00:00,0.3764541321179542,16,0.3388829485652951,4,0.7482118789115673
101,2023-01-14 20:00:00,0.9277818693506097,16,0.4995801013020018,7,0.19477068623748808
102,2023-01-14 21:00:00,0.463254353597761,14,0.3411892598995063,9,0.5242452284795988
103,2023-01-14 22:00:00,0.3413833941893027,16,0.20363021726705324,1,0.7997596291364065
104,2023-01-14 23:00:00,0.6316864244360648,17,0.29015615690330765,3,0.5771070817686328
102,2023-01-15 00:00:00,0.6369362668585692,16,0.17852787884083546,7,0.5121875837151025
101,2023-01-15 01:00:00,0.3758261137664144,8,0.27569108124342134,4,0.6791580165740622
103,2023-01-15 02:00:00,0.5648639535930229,10,0.5203047119690237,2,0.5278651575882524
104,2023-01-15 03:00:00,0.9075155413879015,16,0.5003806235915319,4,0.24701409172310318
101,2023-01-15 04:00:00,0.39395271743575444,8,0.4367822714367068,3,0.597803305916107
101,2023-01-15 05:00:00,0.5849980337901977,20,0.47951441002132733,9,0.35868983951933736
103,2023-01-15 06:00:00,0.3698355483797891,5,0.2655910843221625,7,0.5916355342761356
103,2023-01-15 07:00:00,0.802619490018724,8,0.17810688349242434,1,0.5030232289112148
102,2023-01-15 08:00:00,0.4116732328277009,12,0.38365912474741704,6,0.5936433077612915
104,2023-01-15 09:00:00,0.6567029328939626,13,0.42868308293916946,2,0.5493884579958819
103,2023-01-15 10:00:00,0.9057277276359665,15,0.20451920529642123,1,0.3369251905363208
104,2023-01-15 11:00:00,0.638295822005592,16,0.3587711218259343,3,0.5846553795299105
101,2023-01-15 12:00:00,0.509911847000786,10,0.36521443595141345,1,0.574924512346609
101,2023-01-15 13:00:00,0.9151316384454242,7,0.24398223026107538,7,0.3200035077251643
102,2023-01-15 14:00:00,0.620053788598731,18,0.49001189058997763,1,0.6381756316018877
103,2023-01-15 15:00:00,0.7622292414757301,16,0.5910305984783555,2,0.4186312957139802
102,2023-01-15 16:00:00,0.6699342130094583,16,0.18771836989540389,4,0.39619715319250765
104,2023-01-15 17:00:00,0.4975166488931714,16,0.22858001353837074,8,0.620399845782326
104,2023-01-15 18:00:00,0.5810858443137341,12,0.5570614979550954,3,0.6408937852772069
101,2023-01-15 19:00:00,0.874855535180562,9,0.21926517478881272,6,0.3826021585740296
103,2023-01-15 20:00:00,0.6416790074326753,10,0.3003830038829145,0,0.4807601881735251
102,2023-01-15 21:00:00,0.40687090414479654,14,0.4745308643366044,4,0.7268983215414588
101,2023-01-15 22:00:00,0.5985393983244552,16,0.5505787916634192,5,0.46532406650884134
102,2023-01-15 23:00:00,0.8940837998653728,11,0.3870925492214927,5,0.39873007921246406
103,2023-01-16 00:00:00,0.4376940182906258,15,0.13377362477238006,4,0.5780386778111876
104,2023-01-16 01:00:00,0.4810453997804452,5,0.5877561345736296,8,0.5675472258296119
104,2023-01-16 02:00:00,0.43083390783261905,6,0.55262101575961,6,0.5594837920622168
104,2023-01-16 03:00:00,0.6540613848194556,10,0.3912448473440032,8,0.4512048456715776
102,2023-01-16 04:00:00,0.7198125765602831,15,0.2151678715965801,2,0.4451241205365808
102,2023-01-16 05:00:00,0.8195768918426685,8,0.5799660267446994,9,0.21831326849640414
103,2023-01-16 06:00:00,0.7497616735983774,16,0.20451788272649388,5,0.4414686173652318
101,2023-01-16 07:00:00,0.44246338815188396,10,0.15155986834545151,4,0.5694931627963952
102,2023-01-16 08:00:00,0.8471160650772509,13,0.5714060147297825,6,0.34795858432024485
102,2023-01-16 09:00:00,0.41635965335996167,10,0.3075724549391705,1,0.6691757471959566
104,2023-01-16 10:00:00,0.6475251109293612,8,0.25831195573480326,3,0.4979620096883378
102,2023-01-16 11:00:00,0.7796956199381746,17,0.4104676919967941,4,0.34794387539587496
104,2023-01-16 12:00:00,0.5815887713305674,19,0.5369963064271724,7,0.5697148230811027
102,2023-01-16 13:00:00,0.7175318356644675,10,0.2787405034536652,4,0.4990426176613241
103,2023-01-16 14:00:00,0.47295674490772077,7,0.245032552801037,0,0.6409114090534148
104,2023-01-16 15:00:00,0.7208343088940791,5,0.12071052813716635,4,0.45606185140908523
103,2023-01-16 16:00:00,0.7297520038198867,16,0.23593242826404834,10,0.29546460777471517
101,2023-01-16 17:00:00,0.9311371700740374,5,0.16612220981721085,7,0.30306989114662564
103,2023-01-16 18:00:00,0.833703879883126,7,0.3718629673668785,8,0.2937523915126249
101,2023-01-16 19:00:00,0.8208871608441592,12,0.5250376428702166,2,0.3594711415063282
104,2023-01-16 20:00:00,0.8911795831249822,18,0.12345213529950896,4,0.2382361541136761
102,2023-01-16 21:00:00,0.5837420574405587,10,0.5104453567831599,7,0.514848422914354
102,2023-01-16 22:00:00,0.7712457665667176,20,0.2962625484445477,2,0.5209039997482163
102,2023-01-16 23:00:00,0.7371742729415488,19,0.24315217344536386,8,0.31696875814379866
101,2023-01-17 00:00:00,0.38190703888739924,16,0.35633714030240526,8,0.5175245386670704
101,2023-01-17 01:00:00,0.770119472058895,19,0.45420905911813525,0,0.42764995581871923
101,2023-01-17 02:00:00,0.8064237555925549,17,0.5026415250981812,6,0.27669594773806216
104,2023-01-17 03:00:00,0.5689993672845239,13,0.4338348036846247,7,0.5799330911370352
104,2023-01-17 04:00:00,0.5884664262401327,19,0.26943579109575666,5,0.6056352287741272
102,2023-01-17 05:00:00,0.6168387740244209,19,0.26026203913283785,10,0.4219286764500205
101,2023-01-17 06:00:00,0.4759461482586494,10,0.16095513175485934,1,0.7450214098978533
101,2023-01-17 07:00:00,0.5962327062720154,5,0.2460952342254434,10,0.3908458238156032
103,2023-01-17 08:00:00,0.40073500843210186,18,0.16221059137739177,7,0.6447845991900075
102,2023-01-17 09:00:00,0.37882824383023084,6,0.29065151410814505,7,0.5658206308369842
103,2023-01-17 10:00:00,0.31405919699645674,13,0.32950115609129293,7,0.6518571491560696
103,2023-01-17 11:00:00,0.6070412255728181,5,0.11295784684320984,8,0.4367723796525864
103,2023-01-17 12:00:00,0.858113090481017,12,0.27721699498658414,8,0.3679765688531541
104,2023-01-17 13:00:00,0.6228732626282483,11,0.4061927096755732,3,0.5195189249121068
102,2023-01-17 14:00:00,0.4947930827964167,8,0.49010372377581546,6,0.5782539506341067
101,2023-01-17 15:00:00,0.390023575135643,11,0.47892757844545963,3,0.7176926535091005
102,2023-01-17 16:00:00,0.4150460054237825,8,0.17587493857412131,6,0.6517504486630109
102,2023-01-17 17:00:00,0.5474466503515996,17,0.5805736443167661,6,0.5005932527809757
102,2023-01-17 18:00:00,0.3300247152262361,13,0.19592019617008058,5,0.69835494668486
103,2023-01-17 19:00:00,0.6961215501032272,15,0.4423515539365336,10,0.3848305580493905
102,2023-01-17 20:00:00,0.5290156814265929,20,0.32832266451066194,8,0.5274994595664535
104,2023-01-17 21:00:00,0.4219869492057898,14,0.1872092705618291,3,0.7220722957847705
101,2023-01-17 22:00:00,0.5005378534331066,20,0.5944877652264638,9,0.6017451144639391
103,2023-01-17 23:00:00,0.8222700673261325,8,0.2422812008537145,6,0.2432661629526487
102,2023-01-18 00:00:00,0.8063027163452827,13,0.4752916417046219,0,0.47167345499703883
104,2023-01-18 01:00:00,0.3455307148155056,18,0.3048602897408853,1,0.6680731228079304
103,2023-01-18 02:00:00,0.4028107300307828,16,0.540344091078719,0,0.6616471334369559
102,2023-01-18 03:00:00,0.7857054604375662,10,0.3142699073909633,10,0.385184983708177
101,2023-01-18 04:00:00,0.8692424154871783,8,0.22832352740050807,7,0.29226571896924947
101,2023-01-18 05:00:00,0.42516021531925996,20,0.39796460935500466,0,0.6118838486245619
101,2023-01-18 06:00:00,0.6828130303710214,7,0.11269808160192277,10,0.2806450821676785
102,2023-01-18 07:00:00,0.8790025633071521,11,0.4727262132692873,0,0.3173632051770365
104,2023-01-18 08:00:00,0.7440720474122293,16,0.5100979264343384,5,0.39442873916287113
102,2023-01-18 09:00:00,0.8994637335693259,17,0.3048385415598125,10,0.2987235553836204
103,2023-01-18 10:00:00,0.733431578194655,18,0.10165798115864041,3,0.5328391533589584
103,2023-01-18 11:00:00,0.7900669469169486,6,0.439441449866242,3,0.48839790458700577
104,2023-01-18 12:00:00,0.6980145639819177,9,0.24167736550048372,8,0.42360175789063453
101,2023-01-18 13:00:00,0.3739579177196248,7,0.1461872907207449,2,0.7262045028647842
102,2023-01-18 14:00:00,0.5166957126994612,8,0.3886751710249422,6,0.48878736778304754
104,2023-01-18 15:00:00,0.4188945950668357,18,0.40176244715061504,10,0.473951386390946
101,2023-01-18 16:00:00,0.562511091298113,19,0.12320685333133849,5,0.5503855676523335
103,2023-01-18 17:00:00,0.3720661330994346,17,0.5803351817477412,3,0.6162149623220301
103,2023-01-18 18:00:00,0.6908514279722674,20,0.3703793468191847,3,0.5634234692606818
104,2023-01-18 19:00:00,0.7805601229311936,9,0.4173298362173783,3,0.3782047290309359
102,2023-01-18 20:00:00,0.39550388493565075,14,0.5209484063541008,6,0.6938717329310109
101,2023-01-18 21:00:00,0.361927425963417,12,0.24743152370292695,0,0.7068279975688607
104,2023-01-18 22:00:00,0.557610707563043,18,0.22377961137741567,2,0.536019871529653
104,2023-01-18 23:00:00,0.35272010035687595,5,0.22191668349452867,1,0.7207894789813915
104,2023-01-19 00:00:00,0.6640489879786541,5,0.2919849209097608,2,0.45946489285186143
104,2023-01-19 01:00:00,0.7528868603147992,19,0.557717189495161,4,0.31570106470142123
104,2023-01-19 02:00:00,0.5707278471611337,15,0.4836266378143633,7,0.5238263026394607
102,2023-01-19 03:00:00,0.8811680606717749,19,0.3875528650014114,4,0.3567488367443121
101,2023-01-19 04:00:00,0.4374083998159919,15,0.4973130637157934,5,0.5583318150554237
103,2023-01-19 05:00:00,0.33360966151344656,16,0.5273388248234196,4,0.635545070143165
104,2023-01-19 06:00:00,0.3592790498690719,16,0.425616281342152,7,0.680643660729594
102,2023-01-19 07:00:00,0.5307795889953733,14,0.21581775185184096,1,0.5251303235251343
103,2023-01-19 08:00:00,0.469982148546434,6,0.5544549603180345,7,0.5067217746567342
101,2023-01-19 09:00:00,0.3002899558994614,16,0.20814434337287266,5,0.7814621876752285
101,2023-01-19 10:00:00,0.5107964650358527,11,0.5865640415041559,3,0.6152240123544589
104,2023-01-19 11:00:00,0.8332818982984043,14,0.562384358929911,5,0.25700436812371696
102,2023-01-19 12:00:00,0.5344423686769527,11,0.5110749015767853,2,0.5071029023216819
104,2023-01-19 13:00:00,0.8021513530886217,20,0.49133477188381447,7,0.353492317899156
104,2023-01-19 14:00:00,0.552268164326005,12,0.38909621939705874,4,0.6443646545402234
104,2023-01-19 15:00:00,0.5934856397917386,19,0.23740955594388577,6,0.5742618190382923
101,2023-01-19 16:00:00,0.6537289425555578,5,0.3379138047696939,4,0.5236490005818258
101,2023-01-19 17:00:00,0.6661745924024716,5,0.3605511907570441,0,0.44675233216189203
102,2023-01-19 18:00:00,0.6994904593250595,17,0.5852514074005933,10,0.3873678585292469
104,2023-01-19 19:00:00,0.5018385287231936,7,0.35388461484647915,4,0.5694059619160587
104,2023-01-19 20:00:00,0.36062305505633746,18,0.35705134225231105,5,0.6608717209389748
104,2023-01-19 21:00:00,0.471573679046426,8,0.13271243485600595,3,0.5885023084478948
101,2023-01-19 22:00:00,0.7547455735372637,16,0.5816247429338909,0,0.39663869195711754
101,2023-01-19 23:00:00,0.8189015432040925,9,0.39466299136856564,6,0.2477619832922402
102,2023-01-20 00:00:00,0.340492578098594,19,0.3872249804567911,0,0.7107546795430175
101,2023-01-20 01:00:00,0.3346704923060302,16,0.4059912608092152,3,0.7658256641502089
103,2023-01-20 02:00:00,0.6764029360402986,8,0.20731996870225514,1,0.49296377141173936
103,2023-01-20 03:00:00,0.8912169842766882,18,0.3055426689113785,1,0.37686092270295124
103,2023-01-20 04:00:00,0.31082676230827483,16,0.28833620372677893,10,0.6477934983654026
101,2023-01-20 05:00:00,0.3569171478131575,15,0.5097561857725261,4,0.7891012993911213
103,2023-01-20 06:00:00,0.9273292158829016,18,0.25784915096109273,1,0.2622965265496533
101,2023-01-20 07:00:00,0.5813174760149122,17,0.1379138668676986,4,0.5661997739610305
101,2023-01-20 08:00:00,0.7175850378042452,9,0.5972626466278815,9,0.43209301800382727
103,2023-01-20 09:00:00,0.6192102536338748,20,0.15408983939078832,4,0.5476063583138777
104,2023-01-20 10:00:00,0.8314735652037235,13,0.36433849317096745,0,0.3257671264437122
104,2023-01-20 11:00:00,0.6686728480648523,15,0.3480196296611435,7,0.42051236594765246
104,2023-01-20 12:00:00,0.44878169168011933,7,0.5127529423818231,2,0.629848316759235
103,2023-01-20 13:00:00,0.46314669728152713,9,0.3943295333878519,7,0.6651828066766292
104,2023-01-20 14:00:00,0.6265914929802798,17,0.5895095527594914,10,0.4917136311614556
103,2023-01-20 15:00:00,0.524012380352523,10,0.54265217387761,0,0.6063774190200104
102,2023-01-20 16:00:00,0.6485052044714883,14,0.22548922838364613,6,0.48551768410752666
104,2023-01-20 17:00:00,0.7012080840764967,18,0.3651510340448345,7,0.42019952384188747
102,2023-01-20 18:00:00,0.6365707570050232,5,0.27275049385819705,3,0.5115606367247408
101,2023-01-20 19:00:00,0.6638120294786396,15,0.3586288222118411,3,0.4091124168404724
103,2023-01-20 20:00:00,0.690913708694452,10,0.14176515144885218,1,0.4486795999650071
102,2023-01-20 21:00:00,0.7113080278278527,6,0.5734104041803048,9,0.4057865578433331
104,2023-01-20 22:00:00,0.635761393871408,5,0.5675747945213638,9,0.39920256530982945
103,2023-01-20 23:00:00,0.3831160421171495,10,0.14336596072329785,6,0.6160015920825035
101,2023-01-21 00:00:00,0.3015877033644132,7,0.43882490635605687,0,0.8587061482394656
101,2023-01-21 01:00:00,0.858865360972302,17,0.42381732180664955,0,0.467292804778226
104,2023-01-21 02:00:00,0.5830121305025384,10,0.13456564812399693,5,0.4197168021907841
102,2023-01-21 03:00:00,0.5948243859921885,10,0.3384203084914157,7,0.3791976304869877
103,2023-01-21 04:00:00,0.8221084235978064,15,0.4948176919780438,6,0.38897670547622376
102,2023-01-21 05:00:00,0.5087106531535239,16,0.4321565542619896,0,0.6024028960286933
101,2023-01-21 06:00:00,0.7892729349740828,17,0.40892955759920324,8,0.40991213843525115
103,2023-01-21 07:00:00,0.9295470111788648,17,0.5224006300598182,0,0.44017370287193985
104,2023-01-21 08:00:00,0.658054376105759,15,0.2526830230174042,5,0.46907078587814843
102,2023-01-21 09:00:00,0.8515546002954328,14,0.5302344509395018,8,0.2185033913352892
103,2023-01-21 10:00:00,0.4762883798684646,14,0.13860429086480128,4,0.6710682763533174
102,2023-01-21 11:00:00,0.3028486543757612,12,0.2073253362968129,3,0.8233243254384235
102,2023-01-21 12:00:00,0.6034054166790255,19,0.2212754596985004,0,0.6221020621120941
103,2023-01-21 13:00:00,0.7764926967324295,15,0.4187900637213796,4,0.30460469291032466
103,2023-01-21 14:00:00,0.7251389171197361,19,0.3842398118230125,3,0.39787411165334385
102,2023-01-21 15:00:00,0.4638797357048777,20,0.37128638271957237,3,0.5525862867379425
104,2023-01-21 16:00:00,0.7658197497940256,15,0.25667070408598924,3,0.4431155843610529
102,2023-01-21 17:00:00,0.5203691693141231,15,0.45518088309222515,2,0.6327442502835372
103,2023-01-21 18:00:00,0.7147395119289461,19,0.4250044424223157,6,0.41144420827337436
104,2023-01-21 19:00:00,0.8080866933251973,17,0.3339572204942096,0,0.3866600023982699
104,2023-01-21 20:00:00,0.8095559304056883,8,0.5245444866713715,5,0.40580193633992656
101,2023-01-21 21:00:00,0.8244585574791505,18,0.2306368569799047,3,0.4082970231200814
101,2023-01-21 22:00:00,0.3666540579551657,15,0.3108774512209128,3,0.6157937829293324
101,2023-01-21 23:00:00,0.34446654609966554,7,0.23091580214773674,3,0.7050359429301715
104,2023-01-22 00:00:00,0.8632930522227542,12,0.285726658181502,9,0.25545572911095626
102,2023-01-22 01:00:00,0.822903182319545,12,0.2964581889886093,1,0.48481256389977123
104,2023-01-22 02:00:00,0.4144231749322098,17,0.4319129722766196,9,0.49246683166611954
102,2023-01-22 03:00:00,0.42226982428695503,5,0.39117040191456887,0,0.7302294541087375
101,2023-01-22 04:00:00,0.6447478029374912,18,0.464658634927373,6,0.5008037267343413
101,2023-01-22 05:00:00,0.5467474422872329,11,0.38548097859719976,4,0.577437509301505
101,2023-01-22 06:00:00,0.5528616449398007,15,0.22378914110772166,3,0.557195017077812
102,2023-01-22 07:00:00,0.34130346910394765,15,0.38846275730878543,2,0.8295478995741998
102,2023-01-22 08:00:00,0.8331051862514371,20,0.2547994968510088,0,0.36730463244438205
103,2023-01-22 09:00:00,0.7959143647912583,12,0.23673603070333923,8,0.23762710343336446
103,2023-01-22 10:00:00,0.3430018365228289,18,0.4797929444952036,6,0.753350476163285
103,2023-01-22 11:00:00,0.4547855441899158,9,0.34866071543826394,3,0.6892287557583939
103,2023-01-22 12:00:00,0.5637844077093772,18,0.2939560591333743,9,0.38903552720673495
104,2023-01-22 13:00:00,0.6096968287632986,13,0.3065999681781182,6,0.5807002552506566
101,2023-01-22 14:00:00,0.4678358031237939,17,0.597852894133547,3,0.6081335812618683
102,2023-01-22 15:00:00,0.3161390455986719,20,0.44457416357801893,2,0.8089797888853425
101,2023-01-22 16:00:00,0.8520761840775477,17,0.14311460685580932,0,0.4177361987005624
103,2023-01-22 17:00:00,0.6714831194309716,12,0.47854129973624815,5,0.549655895505896
102,2023-01-22 18:00:00,0.6947826835168867,20,0.5013596838594709,5,0.44162797950784977
103,2023-01-22 19:00:00,0.5525187023173235,7,0.2323546535586606,8,0.5893207459342087
102,2023-01-22 20:00:00,0.45432600328525313,17,0.5838609495483545,10,0.5749447663393797
104,2023-01-22 21:00:00,0.8947898616689081,14,0.22414889421092507,4,0.2347166728188344
103,2023-01-22 22:00:00,0.6532962962023212,16,0.4481770440467613,0,0.4499519492729601
101,2023-01-22 23:00:00,0.635868706003085,6,0.12330361537460713,3,0.5582773526323588
101,2023-01-23 00:00:00,0.8034791565015555,10,0.1333545541640707,7,0.2669216801227828
102,2023-01-23 01:00:00,0.745304670153188,6,0.36607396093210276,1,0.48239292728961325
104,2023-01-23 02:00:00,0.5934260463646381,11,0.53905381975598,1,0.472876782388509
104,2023-01-23 03:00:00,0.6456473070189881,5,0.5055957333728504,9,0.39885437222678394
102,2023-01-23 04:00:00,0.31883442116429417,5,0.5949891469474937,3,0.7445204086485108
103,2023-01-23 05:00:00,0.5321775302354254,11,0.5105681530002458,1,0.5424198347261261
104,2023-01-23 06:00:00,0.4625596804235558,16,0.3798138874220237,9,0.5933499476086586
104,2023-01-23 07:00:00,0.7563057087416414,6,0.37712133772295653,9,0.43356121778907963
104,2023-01-23 08:00:00,0.8643740491010197,9,0.21929357477960823,4,0.42755938342269295
102,2023-01-23 09:00:00,0.3511996856155766,13,0.149646048484768,10,0.691655602894252
103,2023-01-23 10:00:00,0.46603489588921204,16,0.3522533123223689,5,0.6162950595580186
103,2023-01-23 11:00:00,0.6290102730607829,16,0.48934752234212164,9,0.3701263306394122
104,2023-01-23 12:00:00,0.6274394759956227,7,0.5461323282579719,1,0.5228281050627629
101,2023-01-23 13:00:00,0.5100860897351127,6,0.21843494911006647,4,0.5841743564285997
101,2023-01-23 14:00:00,0.6068237715682919,14,0.25193684931754534,3,0.535820464943692
101,2023-01-23 15:00:00,0.9318864801819573,5,0.2950596975693832,4,0.3309760602931475
102,2023-01-23 16:00:00,0.5821503658182992,9,0.12268863729002524,6,0.420426360425463
103,2023-01-23 17:00:00,0.36738027057915673,14,0.541143070243707,7,0.6903962957536451
104,2023-01-23 18:00:00,0.4210845367521103,5,0.5054940866863631,6,0.5800126915053626
101,2023-01-23 19:00:00,0.9254399453947046,6,0.1082775439506515,10,0.21574574428231336
102,2023-01-23 20:00:00,0.687594155855145,13,0.5759935211886592,9,0.30789876777901204
102,2023-01-23 21:00:00,0.5747880758965784,8,0.5976494826168346,1,0.6545424238968822
102,2023-01-23 22:00:00,0.5978426092886382,13,0.29120745811271365,5,0.4762555218573883
102,2023-01-23 23:00:00,0.8205794319624617,15,0.5802327542074217,2,0.3731052671015017
102,2023-01-24 00:00:00,0.7264506500521797,19,0.15933765313702644,3,0.5438090880446556
102,2023-01-24 01:00:00,0.856339908991711,16,0.3561299989660395,9,0.1812926551450657
101,2023-01-24 02:00:00,0.6107723145958697,17,0.1078066599739265,6,0.5342993443061264
102,2023-01-24 03:00:00,0.4522845442198328,18,0.1355549217672887,5,0.5403628016055286
104,2023-01-24 04:00:00,0.40641000159110424,14,0.15939769288046288,6,0.5551130931769255
103,2023-01-24 05:00:00,0.6604223326720079,11,0.489426645062658,3,0.5909527394367509
104,2023-01-24 06:00:00,0.44330897339805825,15,0.36360865111614904,9,0.5903748449920103
101,2023-01-24 07:00:00,0.8713191816851111,8,0.5492223587393795,8,0.2741746535726374
101,2023-01-24 08:00:00,0.8473018337291809,16,0.47928804825851745,9,0.23173098615683768
101,2023-01-24 09:00:00,0.3862905977436498,11,0.5288036431875733,5,0.7326668733277691
102,2023-01-24 10:00:00,0.9125189579897888,10,0.161809240871814,9,0.15627217057475115
104,2023-01-24 11:00:00,0.8816710048482455,13,0.25404186907152193,7,0.27778641544622795
102,2023-01-24 12:00:00,0.4357922605296567,16,0.2713143572215865,1,0.6016976548950972
101,2023-01-24 13:00:00,0.7047155410793671,20,0.33417105711228823,9,0.44759699692447885
104,2023-01-24 14:00:00,0.4125161816774368,15,0.5084696413070131,8,0.6231046571570833
102,2023-01-24 15:00:00,0.47072213454117484,11,0.2021253464741257,8,0.5764589528029074
101,2023-01-24 16:00:00,0.8867244964698848,15,0.1288789580332043,4,0.34574561044017327
104,2023-01-24 17:00:00,0.3658774139964474,15,0.24634843297331913,0,0.8087881770860925
101,2023-01-24 18:00:00,0.6569143582860786,19,0.10585182054658773,3,0.41171660281890937
104,2023-01-24 19:00:00,0.533547457024633,9,0.5413951850807909,0,0.5336108704279201
103,2023-01-24 20:00:00,0.9374609805928542,17,0.11643227442476953,10,0.1075991922494627
104,2023-01-24 21:00:00,0.8765727638710739,10,0.3842852100110894,6,0.24970324862634585
102,2023-01-24 22:00:00,0.6918548127361501,10,0.452868388418321,7,0.4481814134929462
101,2023-01-24 23:00:00,0.751017745809862,16,0.5482156911148197,1,0.443241291333498
104,2023-01-25 00:00:00,0.3911378620886652,6,0.2256942425788764,7,0.6422653170243733
103,2023-01-25 01:00:00,0.42806353263901764,18,0.12760812064805258,6,0.6046250126870085
104,2023-01-25 02:00:00,0.30447431253914625,11,0.27737730594509247,3,0.6892861392480073
103,2023-01-25 03:00:00,0.9426043343818988,20,0.39161990952239123,3,0.22574575922970902
102,2023-01-25 04:00:00,0.8520232259103984,9,0.5750191106560147,1,0.350512460629511
102,2023-01-25 05:00:00,0.5900624571488862,5,0.4301521584913819,6,0.41306835494373123
104,2023-01-25 06:00:00,0.7207231910592558,10,0.436861262000414,4,0.48372576639178777
104,2023-01-25 07:00:00,0.8449724541005592,17,0.2517742837476792,5,0.4137747599165888
103,2023-01-25 08:00:00,0.46962928845185464,9,0.22524387169062096,4,0.6130205188052252
103,2023-01-25 09:00:00,0.885093153597897,20,0.49649858445762995,4,0.2684926408195476
101,2023-01-25 10:00:00,0.8085689060479091,8,0.3119408089074108,0,0.40819926814527063
104,2023-01-25 11:00:00,0.9237180689969038,6,0.5292670317602397,10,0.12651372482651907
102,2023-01-25 12:00:00,0.7581428065866441,16,0.11104366416498415,10,0.3263933097129209
103,2023-01-25 13:00:00,0.5601618557125361,20,0.20672351202493958,6,0.4423893242970681
103,2023-01-25 14:00:00,0.6221571143067621,12,0.44055531377675505,6,0.5579268997407002
102,2023-01-25 15:00:00,0.5772292207281114,9,0.4641240000353417,10,0.49634100781961166
104,2023-01-25 16:00:00,0.6190187666904641,15,0.2872197379206176,9,0.4806254613235942
102,2023-01-25 17:00:00,0.644437442153182,10,0.5651383488683288,2,0.5715678562366389
102,2023-01-25 18:00:00,0.805217908136544,9,0.5987939935479486,4,0.4125532206019318
104,2023-01-25 19:00:00,0.43654857251697554,15,0.2647379371481666,5,0.6806389451182201
104,2023-01-25 20:00:00,0.4231792675408722,14,0.2492481568164401,10,0.5051436626537457
103,2023-01-25 21:00:00,0.8779419108202502,5,0.49942704759184553,1,0.3862010384557101
102,2023-01-25 22:00:00,0.6189887899424223,16,0.347237766201299,4,0.5058066350502806
104,2023-01-25 23:00:00,0.34041819048291383,5,0.5090224533575111,4,0.671344300074479
104,2023-01-26 00:00:00,0.30361895684527795,19,0.3431487594100586,9,0.6642349077569075
103,2023-01-26 01:00:00,0.3710221861726885,14,0.5996527703240777,4,0.7291573933323258
104,2023-01-26 02:00:00,0.6044529928433409,16,0.15995171245704246,1,0.6166880378651675
102,2023-01-26 03:00:00,0.9361402859083945,17,0.4510071986278935,4,0.1906913080819287
102,2023-01-26 04:00:00,0.5889136492938949,8,0.5216016595551487,8,0.4479692506897277
102,2023-01-26 05:00:00,0.7188757058861766,19,0.4619494140150253,6,0.3149344122186214
104,2023-01-26 06:00:00,0.48463626271463134,9,0.3334707861454679,5,0.6352815345753478
102,2023-01-26 07:00:00,0.4490937057669161,9,0.34517157671258636,6,0.5690637909160057
